EVENT TIME: TIMESTAMP,EVENT CONCEPT:NAME,EVENT ORG:RESOURCE,CASE CONCEPT:NAME,CASE ITEM CATEGORY,CASE ITEM TYPE,EVENTID
11/05/20 16:15,Clear Invoice,user_002,4508052438_00020,"3-way match, invoice before GR",Standard,4
08/07/20 7:29,Create Purchase Order Item,user_040,4508052438_00020,"3-way match, invoice before GR",Standard,0
09/04/18 7:24,Record Goods Receipt,user_029,4508052443_00080,"3-way match, invoice before GR",Standard,2
09/05/18 11:05,Record Invoice Receipt,user_012,4508052443_00080,"3-way match, invoice before GR",Standard,3
09/06/18 2:27,Remove Payment Block,batch_02,4508052443_00080,"3-way match, invoice before GR",Standard,4
09/08/19 16:12,Clear Invoice,user_002,4508052443_00080,"3-way match, invoice before GR",Standard,5
08/07/20 7:36,Create Purchase Order Item,user_040,4508052443_00080,"3-way match, invoice before GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052443_00080,"3-way match, invoice before GR",Standard,1
09/04/18 7:24,Record Goods Receipt,user_029,4508052443_00110,"3-way match, invoice before GR",Standard,2
09/05/18 11:05,Record Invoice Receipt,user_012,4508052443_00110,"3-way match, invoice before GR",Standard,3
09/06/18 2:27,Remove Payment Block,batch_02,4508052443_00110,"3-way match, invoice before GR",Standard,4
09/08/19 16:12,Clear Invoice,user_002,4508052443_00110,"3-way match, invoice before GR",Standard,5
08/07/20 7:36,Create Purchase Order Item,user_040,4508052443_00110,"3-way match, invoice before GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052443_00110,"3-way match, invoice before GR",Standard,1
09/04/18 7:24,Record Goods Receipt,user_029,4508052443_00160,"3-way match, invoice before GR",Standard,2
09/05/18 11:05,Record Invoice Receipt,user_012,4508052443_00160,"3-way match, invoice before GR",Standard,3
09/06/18 2:27,Remove Payment Block,batch_02,4508052443_00160,"3-way match, invoice before GR",Standard,4
09/08/19 16:12,Clear Invoice,user_002,4508052443_00160,"3-way match, invoice before GR",Standard,5
08/07/20 7:36,Create Purchase Order Item,user_040,4508052443_00160,"3-way match, invoice before GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052443_00160,"3-way match, invoice before GR",Standard,1
09/03/18 23:59,Vendor creates invoice,NONE,4508052445_00020,"3-way match, invoice before GR",Standard,1
09/05/18 7:08,Record Goods Receipt,user_029,4508052445_00020,"3-way match, invoice before GR",Standard,2
09/09/19 9:20,Record Invoice Receipt,user_019,4508052445_00020,"3-way match, invoice before GR",Standard,3
10/02/20 11:01,Clear Invoice,user_005,4508052445_00020,"3-way match, invoice before GR",Standard,4
08/07/20 7:43,Create Purchase Order Item,user_040,4508052445_00020,"3-way match, invoice before GR",Standard,0
09/03/18 9:57,Change Price,user_042,4508052445_00030,"3-way match, invoice before GR",Standard,1
09/03/18 23:59,Vendor creates invoice,NONE,4508052445_00030,"3-way match, invoice before GR",Standard,2
09/05/18 7:08,Record Goods Receipt,user_029,4508052445_00030,"3-way match, invoice before GR",Standard,3
09/09/19 9:20,Record Invoice Receipt,user_019,4508052445_00030,"3-way match, invoice before GR",Standard,4
10/02/20 11:01,Clear Invoice,user_005,4508052445_00030,"3-way match, invoice before GR",Standard,5
08/07/20 7:43,Create Purchase Order Item,user_040,4508052445_00030,"3-way match, invoice before GR",Standard,0
09/04/18 10:26,Record Goods Receipt,user_029,4508052447_00180,"3-way match, invoice after GR",Standard,2
10/12/18 12:37,Record Invoice Receipt,user_001,4508052447_00180,"3-way match, invoice after GR",Standard,3
10/06/19 15:32,Clear Invoice,user_002,4508052447_00180,"3-way match, invoice after GR",Standard,4
08/07/20 7:44,Create Purchase Order Item,user_040,4508052447_00180,"3-way match, invoice after GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052447_00180,"3-way match, invoice after GR",Standard,1
09/04/18 10:26,Record Goods Receipt,user_029,4508052447_00190,"3-way match, invoice before GR",Standard,2
10/12/18 12:37,Record Invoice Receipt,user_001,4508052447_00190,"3-way match, invoice before GR",Standard,3
10/06/19 15:32,Clear Invoice,user_002,4508052447_00190,"3-way match, invoice before GR",Standard,4
08/07/20 7:44,Create Purchase Order Item,user_040,4508052447_00190,"3-way match, invoice before GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052447_00190,"3-way match, invoice before GR",Standard,1
10/05/18 12:43,Record Goods Receipt,user_077,4508052475_00030,"3-way match, invoice before GR",Standard,1
11/12/18 14:23,Record Invoice Receipt,user_013,4508052475_00030,"3-way match, invoice before GR",Standard,3
10/02/20 23:59,Vendor creates invoice,NONE,4508052475_00030,"3-way match, invoice before GR",Standard,2
11/05/20 16:14,Clear Invoice,user_002,4508052475_00030,"3-way match, invoice before GR",Standard,4
08/07/20 9:40,Create Purchase Order Item,user_105,4508052475_00030,"3-way match, invoice before GR",Standard,0
09/03/18 11:23,Record Goods Receipt,user_120,4508052480_00010,"3-way match, invoice before GR",Standard,2
09/07/18 9:35,Record Invoice Receipt,user_235,4508052480_00010,"3-way match, invoice before GR",Standard,3
12/07/18 9:04,Clear Invoice,user_002,4508052480_00010,"3-way match, invoice before GR",Standard,4
08/07/20 9:42,Create Purchase Order Item,user_117,4508052480_00010,"3-way match, invoice before GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052480_00010,"3-way match, invoice before GR",Standard,1
09/01/19 23:59,Vendor creates invoice,NONE,4508052489_00010,"3-way match, invoice before GR",Standard,1
09/02/19 14:06,Record Invoice Receipt,user_012,4508052489_00010,"3-way match, invoice before GR",Standard,2
09/02/19 16:50,Record Goods Receipt,batch_07,4508052489_00010,"3-way match, invoice before GR",Standard,3
09/03/19 2:11,Remove Payment Block,batch_02,4508052489_00010,"3-way match, invoice before GR",Standard,4
09/07/19 11:10,Record Goods Receipt,batch_07,4508052489_00010,"3-way match, invoice before GR",Standard,5
09/08/19 16:13,Clear Invoice,user_002,4508052489_00010,"3-way match, invoice before GR",Standard,6
09/08/19 23:59,Vendor creates invoice,NONE,4508052489_00010,"3-way match, invoice before GR",Standard,7
09/12/19 11:24,Record Invoice Receipt,user_013,4508052489_00010,"3-way match, invoice before GR",Standard,8
09/04/20 10:26,Clear Invoice,user_002,4508052489_00010,"3-way match, invoice before GR",Standard,9
08/07/20 9:56,Create Purchase Order Item,user_136,4508052489_00010,"3-way match, invoice before GR",Standard,0
09/04/18 11:57,Record Goods Receipt,user_030,4508052491_00030,"3-way match, invoice before GR",Standard,2
09/04/18 23:59,Vendor creates invoice,NONE,4508052491_00030,"3-way match, invoice before GR",Standard,3
09/12/19 9:18,Record Invoice Receipt,user_012,4508052491_00030,"3-way match, invoice before GR",Standard,4
09/03/20 11:32,Remove Payment Block,user_015,4508052491_00030,"3-way match, invoice before GR",Standard,5
11/05/20 16:15,Clear Invoice,user_002,4508052491_00030,"3-way match, invoice before GR",Standard,6
08/07/20 10:03,Create Purchase Order Item,user_060,4508052491_00030,"3-way match, invoice before GR",Standard,0
08/07/20 11:34,Receive Order Confirmation,user_029,4508052491_00030,"3-way match, invoice before GR",Standard,1
09/03/18 23:59,Vendor creates invoice,NONE,4508052493_00020,"3-way match, invoice before GR",Standard,1
09/04/18 7:39,Record Goods Receipt,user_030,4508052493_00020,"3-way match, invoice before GR",Standard,2
01/11/19 16:30,Record Invoice Receipt,user_012,4508052493_00020,"3-way match, invoice before GR",Standard,3
01/05/20 14:40,Clear Invoice,user_002,4508052493_00020,"3-way match, invoice before GR",Standard,4
08/07/20 10:05,Create Purchase Order Item,user_060,4508052493_00020,"3-way match, invoice before GR",Standard,0
09/05/19 9:59,Record Goods Receipt,user_120,4508052498_00020,"3-way match, invoice before GR",Standard,1
09/05/19 23:59,Vendor creates invoice,NONE,4508052498_00020,"3-way match, invoice before GR",Standard,2
09/08/19 11:44,Record Invoice Receipt,user_235,4508052498_00020,"3-way match, invoice before GR",Standard,3
01/10/19 15:42,Clear Invoice,user_002,4508052498_00020,"3-way match, invoice before GR",Standard,4
08/07/20 10:13,Create Purchase Order Item,user_117,4508052498_00020,"3-way match, invoice before GR",Standard,0
09/05/19 9:59,Record Goods Receipt,user_120,4508052498_00040,"3-way match, invoice before GR",Standard,1
09/05/19 23:59,Vendor creates invoice,NONE,4508052498_00040,"3-way match, invoice before GR",Standard,2
09/08/19 11:44,Record Invoice Receipt,user_235,4508052498_00040,"3-way match, invoice before GR",Standard,3
01/10/19 15:42,Clear Invoice,user_002,4508052498_00040,"3-way match, invoice before GR",Standard,4
08/07/20 10:13,Create Purchase Order Item,user_117,4508052498_00040,"3-way match, invoice before GR",Standard,0
09/04/18 12:25,Record Goods Receipt,batch_06,4508052500_00050,"3-way match, invoice before GR",Standard,1
10/10/18 23:59,Vendor creates invoice,NONE,4508052500_00050,"3-way match, invoice before GR",Standard,2
11/01/19 12:04,Record Invoice Receipt,user_020,4508052500_00050,"3-way match, invoice before GR",Standard,3
11/05/20 16:16,Clear Invoice,user_002,4508052500_00050,"3-way match, invoice before GR",Standard,4
08/07/20 10:16,Create Purchase Order Item,user_072,4508052500_00050,"3-way match, invoice before GR",Standard,0
09/11/18 23:59,Vendor creates invoice,NONE,4508052511_00040,"3-way match, invoice before GR",Standard,1
09/12/18 7:37,Record Goods Receipt,user_270,4508052511_00040,"3-way match, invoice before GR",Standard,2
09/12/18 7:48,Record Goods Receipt,user_049,4508052511_00040,"3-way match, invoice before GR",Standard,3
09/02/20 14:33,Record Invoice Receipt,user_020,4508052511_00040,"3-way match, invoice before GR",Standard,4
10/02/20 11:02,Clear Invoice,user_005,4508052511_00040,"3-way match, invoice before GR",Standard,5
08/07/20 11:06,Create Purchase Order Item,user_092,4508052511_00040,"3-way match, invoice before GR",Standard,0
09/12/18 23:59,Vendor creates invoice,NONE,4508052518_00030,"3-way match, invoice before GR",Standard,1
09/01/19 12:16,Record Goods Receipt,user_034,4508052518_00030,"3-way match, invoice before GR",Standard,2
09/08/19 10:07,Record Invoice Receipt,user_235,4508052518_00030,"3-way match, invoice before GR",Standard,3
01/10/19 15:42,Clear Invoice,user_002,4508052518_00030,"3-way match, invoice before GR",Standard,4
08/07/20 11:24,Create Purchase Order Item,user_057,4508052518_00030,"3-way match, invoice before GR",Standard,0
09/12/18 23:59,Vendor creates invoice,NONE,4508052518_00050,"3-way match, invoice before GR",Standard,1
09/01/19 12:16,Record Goods Receipt,user_034,4508052518_00050,"3-way match, invoice before GR",Standard,2
09/08/19 10:07,Record Invoice Receipt,user_235,4508052518_00050,"3-way match, invoice before GR",Standard,3
01/10/19 15:42,Clear Invoice,user_002,4508052518_00050,"3-way match, invoice before GR",Standard,4
08/07/20 11:24,Create Purchase Order Item,user_057,4508052518_00050,"3-way match, invoice before GR",Standard,0
10/01/18 19:12,Record Goods Receipt,user_233,4508052543_00010,"3-way match, invoice before GR",Standard,1
10/01/18 23:59,Vendor creates invoice,NONE,4508052543_00010,"3-way match, invoice before GR",Standard,2
10/01/20 9:22,Record Invoice Receipt,user_019,4508052543_00010,"3-way match, invoice before GR",Standard,3
10/05/20 16:48,Remove Payment Block,user_015,4508052543_00010,"3-way match, invoice before GR",Standard,4
11/05/20 16:16,Clear Invoice,user_002,4508052543_00010,"3-way match, invoice before GR",Standard,5
08/07/20 12:19,Create Purchase Order Item,user_388,4508052543_00010,"3-way match, invoice before GR",Standard,0
09/03/18 23:59,Vendor creates invoice,NONE,4508052563_00010,"3-way match, invoice before GR",Standard,1
09/05/18 8:27,Record Goods Receipt,user_157,4508052563_00010,"3-way match, invoice before GR",Standard,2
09/03/20 11:57,Record Invoice Receipt,user_019,4508052563_00010,"3-way match, invoice before GR",Standard,3
11/05/20 16:15,Clear Invoice,user_002,4508052563_00010,"3-way match, invoice before GR",Standard,4
08/07/20 13:34,Create Purchase Order Item,user_436,4508052563_00010,"3-way match, invoice before GR",Standard,0
09/03/18 23:59,Vendor creates invoice,NONE,4508052577_00040,"3-way match, invoice before GR",Standard,1
09/05/18 15:37,Record Goods Receipt,user_047,4508052577_00040,"3-way match, invoice before GR",Standard,2
12/02/19 16:22,Remove Payment Block,user_015,4508052577_00040,"3-way match, invoice before GR",Standard,4
10/04/19 16:01,Record Invoice Receipt,user_013,4508052577_00040,"3-way match, invoice before GR",Standard,3
12/05/19 11:55,Clear Invoice,user_002,4508052577_00040,"3-way match, invoice before GR",Standard,5
08/07/20 14:28,Create Purchase Order Item,user_045,4508052577_00040,"3-way match, invoice before GR",Standard,0
09/05/18 14:52,Record Goods Receipt,user_157,4508052581_00040,"3-way match, invoice before GR",Standard,2
09/12/19 17:48,Record Invoice Receipt,batch_00,4508052581_00040,"3-way match, invoice before GR",Standard,3
10/02/20 11:02,Clear Invoice,user_005,4508052581_00040,"3-way match, invoice before GR",Standard,4
08/07/20 14:44,Create Purchase Order Item,user_436,4508052581_00040,"3-way match, invoice before GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052581_00040,"3-way match, invoice before GR",Standard,1
09/05/18 14:52,Record Goods Receipt,user_157,4508052581_00090,"3-way match, invoice before GR",Standard,2
09/12/19 17:48,Record Invoice Receipt,batch_00,4508052581_00090,"3-way match, invoice before GR",Standard,3
10/02/20 11:02,Clear Invoice,user_005,4508052581_00090,"3-way match, invoice before GR",Standard,4
08/07/20 14:44,Create Purchase Order Item,user_436,4508052581_00090,"3-way match, invoice before GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052581_00090,"3-way match, invoice before GR",Standard,1
09/05/18 14:52,Record Goods Receipt,user_157,4508052581_00190,"3-way match, invoice before GR",Standard,2
09/12/19 17:48,Record Invoice Receipt,batch_00,4508052581_00190,"3-way match, invoice before GR",Standard,3
10/02/20 11:02,Clear Invoice,user_005,4508052581_00190,"3-way match, invoice before GR",Standard,4
08/07/20 14:44,Create Purchase Order Item,user_436,4508052581_00190,"3-way match, invoice before GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052581_00190,"3-way match, invoice before GR",Standard,1
09/05/18 14:52,Record Goods Receipt,user_157,4508052581_00260,"3-way match, invoice before GR",Standard,2
09/12/19 17:48,Record Invoice Receipt,batch_00,4508052581_00260,"3-way match, invoice before GR",Standard,3
10/02/20 11:02,Clear Invoice,user_005,4508052581_00260,"3-way match, invoice before GR",Standard,4
08/07/20 14:44,Create Purchase Order Item,user_436,4508052581_00260,"3-way match, invoice before GR",Standard,0
08/07/20 23:59,Vendor creates invoice,NONE,4508052581_00260,"3-way match, invoice before GR",Standard,1
09/06/18 23:59,Vendor creates invoice,NONE,4508052633_00010,"3-way match, invoice before GR",Standard,2
09/10/18 15:07,Record Goods Receipt,user_065,4508052633_00010,"3-way match, invoice before GR",Standard,3
09/12/19 16:13,Record Invoice Receipt,user_019,4508052633_00010,"3-way match, invoice before GR",Standard,4
11/05/20 16:15,Clear Invoice,user_002,4508052633_00010,"3-way match, invoice before GR",Standard,5
08/07/20 16:07,Create Purchase Order Item,user_064,4508052633_00010,"3-way match, invoice before GR",Standard,0
08/07/20 16:12,Receive Order Confirmation,user_029,4508052633_00010,"3-way match, invoice before GR",Standard,1
09/04/18 8:31,Record Goods Receipt,user_113,4508052641_00010,"3-way match, invoice before GR",Standard,1
09/07/18 23:59,Vendor creates invoice,NONE,4508052641_00010,"3-way match, invoice before GR",Standard,2
09/12/18 12:03,Record Invoice Receipt,user_019,4508052641_00010,"3-way match, invoice before GR",Standard,3
10/04/19 16:00,Clear Invoice,user_002,4508052641_00010,"3-way match, invoice before GR",Standard,4
08/07/20 17:54,Create Purchase Order Item,user_238,4508052641_00010,"3-way match, invoice before GR",Standard,0
09/03/18 4:25,Create Purchase Requisition Item,user_446,4508052982_00050,"3-way match, invoice before GR",Standard,0
09/03/18 4:25,Create Purchase Order Item,batch_03,4508052982_00050,"3-way match, invoice before GR",Standard,1
09/03/18 10:03,Receive Order Confirmation,user_029,4508052982_00050,"3-way match, invoice before GR",Standard,2
09/05/18 8:57,Record Goods Receipt,user_062,4508052982_00050,"3-way match, invoice before GR",Standard,3
09/05/18 23:59,Vendor creates invoice,NONE,4508052982_00050,"3-way match, invoice before GR",Standard,4
09/06/18 9:58,Record Invoice Receipt,user_235,4508052982_00050,"3-way match, invoice before GR",Standard,5
01/04/19 23:59,Clear Invoice,NONE,4508052982_00050,"3-way match, invoice before GR",Standard,6
09/03/18 4:25,Create Purchase Requisition Item,user_446,4508052982_00070,"3-way match, invoice before GR",Standard,0
09/03/18 4:25,Create Purchase Order Item,batch_03,4508052982_00070,"3-way match, invoice before GR",Standard,1
09/03/18 10:03,Receive Order Confirmation,user_029,4508052982_00070,"3-way match, invoice before GR",Standard,2
09/03/18 10:40,Change Quantity,user_059,4508052982_00070,"3-way match, invoice before GR",Standard,3
09/05/18 8:58,Record Goods Receipt,user_062,4508052982_00070,"3-way match, invoice before GR",Standard,4
09/05/18 23:59,Vendor creates invoice,NONE,4508052982_00070,"3-way match, invoice before GR",Standard,5
09/06/18 10:52,Record Invoice Receipt,user_235,4508052982_00070,"3-way match, invoice before GR",Standard,6
01/04/19 23:59,Clear Invoice,NONE,4508052982_00070,"3-way match, invoice before GR",Standard,7
09/03/18 4:38,Create Purchase Requisition Item,batch_17,4508052986_00040,"3-way match, invoice before GR",Standard,0
09/03/18 4:38,Create Purchase Order Item,batch_03,4508052986_00040,"3-way match, invoice before GR",Standard,1
09/03/18 9:49,Receive Order Confirmation,user_029,4508052986_00040,"3-way match, invoice before GR",Standard,2
10/06/18 23:59,Vendor creates invoice,NONE,4508052986_00040,"3-way match, invoice before GR",Standard,3
10/08/18 7:37,Record Goods Receipt,user_065,4508052986_00040,"3-way match, invoice before GR",Standard,4
10/11/18 16:18,Record Invoice Receipt,user_235,4508052986_00040,"3-way match, invoice before GR",Standard,5
01/03/19 16:11,Clear Invoice,user_005,4508052986_00040,"3-way match, invoice before GR",Standard,7
12/09/19 14:13,Remove Payment Block,user_015,4508052986_00040,"3-way match, invoice before GR",Standard,6
10/01/18 11:15,Record Goods Receipt,user_030,4508052987_00010,"3-way match, invoice before GR",Standard,3
10/01/18 23:59,Vendor creates invoice,NONE,4508052987_00010,"3-way match, invoice before GR",Standard,4
09/03/18 4:38,Create Purchase Requisition Item,batch_17,4508052987_00010,"3-way match, invoice before GR",Standard,0
09/03/18 4:38,Create Purchase Order Item,batch_03,4508052987_00010,"3-way match, invoice before GR",Standard,1
09/03/18 9:49,Receive Order Confirmation,user_029,4508052987_00010,"3-way match, invoice before GR",Standard,2
10/03/18 11:21,Record Invoice Receipt,user_235,4508052987_00010,"3-way match, invoice before GR",Standard,5
01/03/19 16:11,Clear Invoice,user_005,4508052987_00010,"3-way match, invoice before GR",Standard,7
12/09/19 14:13,Remove Payment Block,user_015,4508052987_00010,"3-way match, invoice before GR",Standard,6
09/02/18 0:00,Create Purchase Requisition Item,user_451,4508052997_00010,"3-way match, invoice before GR",Standard,0
09/03/18 8:06,Create Purchase Order Item,user_042,4508052997_00010,"3-way match, invoice before GR",Standard,1
09/05/18 23:59,Vendor creates invoice,NONE,4508052997_00010,"3-way match, invoice before GR",Standard,2
09/07/18 10:00,Record Goods Receipt,user_029,4508052997_00010,"3-way match, invoice before GR",Standard,3
09/10/18 16:47,Record Invoice Receipt,user_012,4508052997_00010,"3-way match, invoice before GR",Standard,4
09/07/19 2:30,Remove Payment Block,batch_02,4508052997_00010,"3-way match, invoice before GR",Standard,5
09/04/20 10:28,Clear Invoice,user_002,4508052997_00010,"3-way match, invoice before GR",Standard,6
09/03/18 8:07,Receive Order Confirmation,batch_00,4508052998_00001,"3-way match, invoice before GR",Standard,1
09/03/18 8:07,Create Purchase Order Item,batch_00,4508052998_00001,"3-way match, invoice before GR",Standard,0
09/04/18 11:38,Record Goods Receipt,user_041,4508052998_00001,"3-way match, invoice before GR",Standard,2
10/05/18 13:42,Record Invoice Receipt,user_235,4508052998_00001,"3-way match, invoice before GR",Standard,4
01/04/19 23:59,Clear Invoice,NONE,4508052998_00001,"3-way match, invoice before GR",Standard,5
09/06/20 23:59,Vendor creates invoice,NONE,4508052998_00001,"3-way match, invoice before GR",Standard,3
09/02/18 0:00,Create Purchase Requisition Item,user_451,4508053013_00010,"3-way match, invoice before GR",Standard,0
09/03/18 8:20,Create Purchase Order Item,user_042,4508053013_00010,"3-way match, invoice before GR",Standard,1
09/06/18 23:59,Vendor creates invoice,NONE,4508053013_00010,"3-way match, invoice before GR",Standard,2
09/07/18 17:36,Record Goods Receipt,user_029,4508053013_00010,"3-way match, invoice before GR",Standard,3
10/08/18 12:25,Record Invoice Receipt,user_020,4508053013_00010,"3-way match, invoice before GR",Standard,4
11/08/18 16:45,Clear Invoice,user_002,4508053013_00010,"3-way match, invoice before GR",Standard,5
09/03/18 8:34,Create Purchase Order Item,user_172,4508053014_00010,"3-way match, invoice before GR",Standard,0
09/06/18 16:16,Record Goods Receipt,batch_12,4508053014_00010,"3-way match, invoice before GR",Standard,1
09/06/18 23:59,Vendor creates invoice,NONE,4508053014_00010,"3-way match, invoice before GR",Standard,2
01/10/19 11:36,Record Invoice Receipt,user_015,4508053014_00010,"3-way match, invoice before GR",Standard,3
01/10/19 15:45,Clear Invoice,user_002,4508053014_00010,"3-way match, invoice before GR",Standard,4
09/03/18 8:44,Create Purchase Order Item,user_172,4508053031_00030,"3-way match, invoice before GR",Standard,0
09/03/18 10:01,Change Quantity,user_172,4508053031_00030,"3-way match, invoice before GR",Standard,1
09/07/18 13:16,Record Goods Receipt,batch_12,4508053031_00030,"3-way match, invoice before GR",Standard,2
09/02/19 23:59,Vendor creates invoice,NONE,4508053031_00030,"3-way match, invoice before GR",Standard,3
09/06/19 11:44,Record Invoice Receipt,user_019,4508053031_00030,"3-way match, invoice before GR",Standard,4
10/02/20 11:04,Clear Invoice,user_005,4508053031_00030,"3-way match, invoice before GR",Standard,5
09/03/18 8:44,Create Purchase Order Item,user_172,4508053031_00050,"3-way match, invoice before GR",Standard,0
09/07/18 13:16,Record Goods Receipt,batch_12,4508053031_00050,"3-way match, invoice before GR",Standard,1
09/02/19 23:59,Vendor creates invoice,NONE,4508053031_00050,"3-way match, invoice before GR",Standard,2
09/06/19 11:44,Record Invoice Receipt,user_019,4508053031_00050,"3-way match, invoice before GR",Standard,3
10/02/20 11:04,Clear Invoice,user_005,4508053031_00050,"3-way match, invoice before GR",Standard,4
09/02/18 0:00,Create Purchase Requisition Item,user_451,4508053070_00080,"3-way match, invoice before GR",Standard,0
09/03/18 9:21,Create Purchase Order Item,user_036,4508053070_00080,"3-way match, invoice before GR",Standard,1
09/03/18 23:59,Vendor creates invoice,NONE,4508053070_00080,"3-way match, invoice before GR",Standard,2
09/05/18 9:02,Record Goods Receipt,user_029,4508053070_00080,"3-way match, invoice before GR",Standard,3
10/08/18 16:22,Remove Payment Block,user_015,4508053070_00080,"3-way match, invoice before GR",Standard,5
09/08/19 12:48,Record Invoice Receipt,user_001,4508053070_00080,"3-way match, invoice before GR",Standard,4
11/05/20 16:14,Clear Invoice,user_002,4508053070_00080,"3-way match, invoice before GR",Standard,6
09/02/18 0:00,Create Purchase Requisition Item,user_451,4508053070_00090,"3-way match, invoice before GR",Standard,0
09/03/18 9:21,Create Purchase Order Item,user_036,4508053070_00090,"3-way match, invoice before GR",Standard,1
09/03/18 23:59,Vendor creates invoice,NONE,4508053070_00090,"3-way match, invoice before GR",Standard,2
09/05/18 9:02,Record Goods Receipt,user_029,4508053070_00090,"3-way match, invoice before GR",Standard,3
10/08/18 16:22,Remove Payment Block,user_015,4508053070_00090,"3-way match, invoice before GR",Standard,5
09/08/19 12:48,Record Invoice Receipt,user_001,4508053070_00090,"3-way match, invoice before GR",Standard,4
11/05/20 16:14,Clear Invoice,user_002,4508053070_00090,"3-way match, invoice before GR",Standard,6
09/02/18 0:00,Create Purchase Requisition Item,user_451,4508053070_00100,"3-way match, invoice before GR",Standard,0
09/03/18 9:21,Create Purchase Order Item,user_036,4508053070_00100,"3-way match, invoice before GR",Standard,1
09/03/18 23:59,Vendor creates invoice,NONE,4508053070_00100,"3-way match, invoice before GR",Standard,2
09/05/18 9:02,Record Goods Receipt,user_029,4508053070_00100,"3-way match, invoice before GR",Standard,3
10/08/18 16:22,Remove Payment Block,user_015,4508053070_00100,"3-way match, invoice before GR",Standard,5
09/08/19 12:48,Record Invoice Receipt,user_001,4508053070_00100,"3-way match, invoice before GR",Standard,4
11/05/20 16:14,Clear Invoice,user_002,4508053070_00100,"3-way match, invoice before GR",Standard,6
09/02/18 0:00,Create Purchase Requisition Item,user_374,4508053086_00010,"3-way match, invoice before GR",Standard,0
09/03/18 9:40,Create Purchase Order Item,user_045,4508053086_00010,"3-way match, invoice before GR",Standard,1
09/03/18 23:59,Vendor creates invoice,NONE,4508053086_00010,"3-way match, invoice before GR",Standard,2
09/05/18 11:12,Record Goods Receipt,user_050,4508053086_00010,"3-way match, invoice before GR",Standard,3
09/06/19 9:27,Record Invoice Receipt,user_019,4508053086_00010,"3-way match, invoice before GR",Standard,4
10/02/20 11:02,Clear Invoice,user_005,4508053086_00010,"3-way match, invoice before GR",Standard,5
09/02/18 0:00,Create Purchase Requisition Item,user_374,4508053086_00020,"3-way match, invoice before GR",Standard,0
09/03/18 9:40,Create Purchase Order Item,user_045,4508053086_00020,"3-way match, invoice before GR",Standard,1
09/03/18 23:59,Vendor creates invoice,NONE,4508053086_00020,"3-way match, invoice before GR",Standard,2
09/05/18 11:14,Record Goods Receipt,user_050,4508053086_00020,"3-way match, invoice before GR",Standard,3
09/06/19 9:27,Record Invoice Receipt,user_019,4508053086_00020,"3-way match, invoice before GR",Standard,4
10/02/20 11:02,Clear Invoice,user_005,4508053086_00020,"3-way match, invoice before GR",Standard,5
09/03/18 9:40,Create Purchase Order Item,user_045,4508053086_00030,"3-way match, invoice before GR",Standard,0
09/03/18 23:59,Vendor creates invoice,NONE,4508053086_00030,"3-way match, invoice before GR",Standard,1
09/05/18 11:11,Record Goods Receipt,user_050,4508053086_00030,"3-way match, invoice before GR",Standard,2
09/06/19 9:27,Record Invoice Receipt,user_019,4508053086_00030,"3-way match, invoice before GR",Standard,3
10/02/20 11:02,Clear Invoice,user_005,4508053086_00030,"3-way match, invoice before GR",Standard,4
09/02/18 0:00,Create Purchase Requisition Item,user_469,4508053121_00010,"3-way match, invoice before GR",Standard,0
09/03/18 10:23,Create Purchase Order Item,user_097,4508053121_00010,"3-way match, invoice before GR",Standard,1
09/01/19 23:59,Vendor creates invoice,NONE,4508053121_00010,"3-way match, invoice before GR",Standard,2
09/05/19 9:59,Record Goods Receipt,user_120,4508053121_00010,"3-way match, invoice before GR",Standard,3
09/08/19 11:32,Record Invoice Receipt,user_235,4508053121_00010,"3-way match, invoice before GR",Standard,4
01/10/19 15:42,Clear Invoice,user_002,4508053121_00010,"3-way match, invoice before GR",Standard,5
09/03/18 10:23,Create Purchase Requisition Item,user_469,4508053121_00020,"3-way match, invoice before GR",Standard,0
09/03/18 10:23,Create Purchase Order Item,user_097,4508053121_00020,"3-way match, invoice before GR",Standard,1
09/01/19 23:59,Vendor creates invoice,NONE,4508053121_00020,"3-way match, invoice before GR",Standard,2
09/05/19 9:59,Record Goods Receipt,user_120,4508053121_00020,"3-way match, invoice before GR",Standard,3
09/08/19 11:32,Record Invoice Receipt,user_235,4508053121_00020,"3-way match, invoice before GR",Standard,4
01/10/19 15:42,Clear Invoice,user_002,4508053121_00020,"3-way match, invoice before GR",Standard,5
09/02/18 0:00,Create Purchase Requisition Item,user_469,4508053123_00040,"3-way match, invoice before GR",Standard,0
09/03/18 10:26,Create Purchase Order Item,user_097,4508053123_00040,"3-way match, invoice before GR",Standard,1
09/07/19 10:20,Record Goods Receipt,user_120,4508053123_00040,"3-way match, invoice before GR",Standard,2
