,CaseID,ActivityID,CompleteTimestamp,case_spend_area_text
90220,22105,2,29.01.2018-10:57:00,11
90221,22105,3,19.03.2018-10:19:00,11
90222,22105,4,05.04.2018-15:48:00,11
90223,22106,1,06.02.2018-10:51:00,10
90224,22106,2,21.02.2018-19:34:00,10
90225,22106,3,24.02.2018-08:51:00,10
90226,22106,4,07.06.2018-13:10:00,10
90227,22107,28,09.12.2018-00:00:00,7
90228,22107,1,10.12.2018-07:54:00,7
90229,22107,2,11.12.2018-17:40:00,7
90230,22108,1,29.03.2018-11:28:00,10
90231,22108,2,18.04.2018-12:32:00,10
90232,22108,3,09.07.2018-14:16:00,10
90233,22108,10,11.07.2018-14:17:00,10
90234,22108,4,12.07.2018-12:55:00,10
90235,22109,1,03.10.2018-09:14:00,10
90236,22109,2,19.10.2018-07:16:00,10
90237,22109,3,14.11.2018-09:23:00,10
90238,22109,10,20.11.2018-07:33:00,10
90239,22110,2,21.06.2018-15:26:00,10
90240,22110,3,30.06.2018-07:17:00,10
90241,22110,4,28.09.2018-10:26:00,10
90242,22111,1,08.08.2018-08:43:00,7
90243,22111,3,09.08.2018-09:50:00,7
90244,22111,2,10.08.2018-08:45:00,7
90245,22111,10,22.08.2018-17:43:00,7
90246,22111,4,26.10.2018-11:01:00,7
90247,22112,28,18.12.2018-00:00:00,10
90248,22112,21,19.12.2018-10:43:00,10
90249,22112,2,10.01.2019-16:53:00,10
90250,22112,3,16.01.2019-10:55:00,10
90251,22113,1,27.09.2018-11:32:00,10
90252,22113,2,08.10.2018-11:47:00,10
90253,22114,1,03.01.2018-11:09:00,10
90254,22114,2,15.01.2018-13:48:00,10
90255,22114,3,05.02.2018-13:31:00,10
90256,22114,4,22.02.2018-16:17:00,10
90257,22115,1,19.12.2018-19:05:00,7
90258,22116,1,22.02.2018-08:51:00,7
90259,22116,2,26.02.2018-17:22:00,7
90260,22116,3,28.02.2018-16:19:00,7
90261,22116,4,15.03.2018-14:14:00,7
90262,22117,28,12.12.2018-00:00:00,9
90263,22117,1,12.12.2018-08:55:00,9
90264,22117,2,13.12.2018-18:23:00,9
90265,22117,3,08.01.2019-13:44:00,9
90266,22118,1,11.07.2018-13:36:00,10
90267,22118,2,24.07.2018-11:53:00,10
90268,22118,3,25.07.2018-11:08:00,10
90269,22118,4,04.10.2018-16:49:00,10
90270,22119,1,27.07.2018-18:26:00,10
90271,22119,2,10.09.2018-10:09:00,10
90272,22119,3,25.09.2018-13:07:00,10
90273,22120,1,24.04.2018-15:01:00,1
90274,22120,2,27.04.2018-09:06:00,1
90275,22120,3,04.05.2018-17:48:00,1
90276,22120,4,28.06.2018-14:03:00,1
90277,22121,1,27.02.2018-07:30:00,9
90278,22121,2,05.03.2018-10:03:00,9
90279,22121,3,19.03.2018-10:03:00,9
90280,22121,10,24.03.2018-12:22:00,9
90281,22121,4,05.04.2018-15:49:00,9
90282,22122,28,25.09.2018-00:00:00,10
90283,22122,1,26.09.2018-09:44:00,10
90284,22122,21,26.09.2018-10:03:00,10
90285,22122,2,02.10.2018-16:16:00,10
90286,22122,3,08.10.2018-15:40:00,10
90287,22122,4,10.01.2019-15:43:00,10
90288,22123,1,21.02.2018-10:26:00,3
90289,22123,2,16.05.2018-10:34:00,3
90290,22123,4,24.05.2018-13:36:00,3
90291,22123,2,18.06.2018-11:53:00,3
90292,22123,4,28.06.2018-14:05:00,3
90293,22123,2,24.07.2018-09:51:00,3
90294,22123,4,26.07.2018-18:09:00,3
90295,22123,11,03.10.2018-11:07:00,3
90296,22123,13,03.10.2018-13:07:00,3
90297,22123,14,03.10.2018-13:07:00,3
90298,22123,12,03.10.2018-13:07:00,3
90299,22123,2,03.10.2018-13:08:00,3
90300,22123,3,04.10.2018-13:19:00,3
90301,22123,4,04.10.2018-16:50:00,3
90302,22123,2,08.10.2018-17:03:00,3
90303,22123,3,10.10.2018-11:29:00,3
90304,22123,4,11.10.2018-13:47:00,3
90305,22123,11,18.11.2018-09:33:00,3
90306,22123,13,18.11.2018-10:33:00,3
90307,22123,14,18.11.2018-10:33:00,3
90308,22123,12,18.11.2018-10:33:00,3
90309,22123,2,18.11.2018-10:34:00,3
90310,22123,2,18.11.2018-11:44:00,3
90311,22123,3,19.11.2018-12:18:00,3
90312,22123,3,19.11.2018-12:19:00,3
90313,22123,4,22.11.2018-14:54:00,3
90314,22123,4,29.11.2018-16:16:00,3
90315,22124,1,19.07.2018-10:55:00,11
90316,22124,21,19.07.2018-11:28:00,11
90317,22124,2,26.07.2018-07:48:00,11
90318,22124,3,02.08.2018-13:04:00,11
90319,22124,4,28.09.2018-10:27:00,11
90320,22125,1,27.07.2018-08:50:00,7
90321,22125,2,01.08.2018-17:32:00,7
90322,22125,3,30.08.2018-12:02:00,7
90323,22125,4,20.09.2018-16:13:00,7
90324,22126,28,10.10.2018-00:00:00,7
90325,22126,1,15.10.2018-10:35:00,7
90326,22126,2,23.10.2018-09:05:00,7
90327,22126,3,23.10.2018-11:53:00,7
90328,22126,4,07.12.2018-09:08:00,7
90329,22127,1,16.07.2018-10:35:00,11
90330,22127,21,16.07.2018-10:56:00,11
90331,22127,2,23.07.2018-08:38:00,11
90332,22127,3,07.08.2018-17:42:00,11
90333,22127,4,04.10.2018-16:49:00,11
90334,22128,1,24.08.2018-17:54:00,10
90335,22128,2,20.09.2018-13:40:00,10
90336,22128,3,25.09.2018-14:51:00,10
90337,22128,10,12.12.2018-10:43:00,10
90338,22128,4,13.12.2018-14:08:00,10
90339,22129,1,11.04.2018-08:58:00,9
90340,22129,3,30.04.2018-10:46:00,9
90341,22129,4,07.06.2018-13:11:00,9
90342,22130,1,10.08.2018-16:16:00,10
90343,22130,3,13.09.2018-11:18:00,10
90344,22130,4,29.11.2018-16:15:00,10
90345,22131,1,14.03.2018-11:06:00,10
90346,22131,3,21.03.2018-12:32:00,10
90347,22131,4,24.05.2018-13:35:00,10
90348,22132,1,23.05.2018-18:06:00,10
90349,22132,2,30.05.2018-09:10:00,10
90350,22132,3,01.06.2018-17:59:00,10
90351,22132,4,06.09.2018-14:06:00,10
90352,22133,2,18.12.2018-10:04:00,7
90353,22134,1,26.06.2018-08:52:00,7
90354,22134,2,28.06.2018-17:30:00,7
90355,22134,3,03.07.2018-16:47:00,7
90356,22134,15,04.07.2018-07:23:00,7
90357,22134,19,26.07.2018-12:13:00,7
90358,22134,4,02.08.2018-16:06:00,7
90359,22134,4,30.08.2018-15:38:00,7
90360,22135,1,18.06.2018-12:45:00,10
90361,22135,2,03.07.2018-14:37:00,10
90362,22135,3,07.07.2018-08:08:00,10
90363,22135,4,26.10.2018-11:01:00,10
90364,22136,1,16.04.2018-09:00:00,7
90365,22136,3,11.05.2018-14:25:00,7
90366,22136,10,18.05.2018-09:48:00,7
90367,22136,4,28.06.2018-14:06:00,7
90368,22136,3,03.09.2018-13:30:00,7
90369,22136,8,03.09.2018-13:35:00,7
90370,22136,10,03.09.2018-13:40:00,7
90371,22136,4,06.09.2018-14:08:00,7
90372,22137,1,13.07.2018-10:18:00,10
90373,22137,3,01.08.2018-15:16:00,10
90374,22137,2,02.08.2018-17:07:00,10
90375,22137,10,10.08.2018-16:52:00,10
90376,22137,4,04.10.2018-16:50:00,10
90377,22138,28,04.12.2018-00:00:00,10
90378,22138,1,05.12.2018-14:08:00,10
90379,22138,9,12.12.2018-18:00:00,10
90380,22139,1,24.04.2018-07:52:00,7
90381,22139,2,30.04.2018-08:08:00,7
90382,22139,3,15.05.2018-15:22:00,7
90383,22139,4,24.05.2018-13:32:00,7
90384,22140,28,28.09.2018-00:00:00,7
90385,22140,1,28.09.2018-07:51:00,7
90386,22140,2,04.10.2018-17:37:00,7
90387,22140,3,18.10.2018-06:37:00,7
90388,22140,4,22.11.2018-14:53:00,7
90389,22141,1,25.07.2018-09:50:00,10
90390,22141,2,27.08.2018-12:22:00,10
90391,22141,2,30.08.2018-10:58:00,10
90392,22141,3,06.09.2018-14:43:00,10
90393,22141,3,06.09.2018-17:26:00,10
90394,22141,4,28.09.2018-10:26:00,10
90395,22142,28,07.09.2018-00:00:00,10
90396,22142,1,07.09.2018-12:06:00,10
90397,22142,24,12.09.2018-09:53:00,10
90398,22142,21,12.09.2018-10:53:00,10
90399,22142,2,19.09.2018-10:00:00,10
90400,22142,3,25.09.2018-12:07:00,10
90401,22143,1,27.06.2018-07:56:00,7
90402,22143,15,27.06.2018-12:14:00,7
90403,22143,2,29.06.2018-10:42:00,7
90404,22143,2,06.07.2018-09:18:00,7
90405,22143,2,14.08.2018-17:41:00,7
90406,22143,3,16.08.2018-13:41:00,7
90407,22143,4,16.08.2018-15:03:00,7
90408,22143,3,11.09.2018-12:34:00,7
90409,22143,4,13.09.2018-16:41:00,7
90410,22143,3,25.10.2018-13:05:00,7
90411,22143,10,22.11.2018-12:49:00,7
90412,22143,4,23.11.2018-14:18:00,7
90413,22144,21,23.03.2018-12:25:00,10
90414,22144,2,29.03.2018-08:01:00,10
90415,22144,3,29.03.2018-10:52:00,10
90416,22144,4,28.06.2018-14:04:00,10
90417,22145,1,02.05.2018-08:56:00,9
90418,22145,2,03.05.2018-17:37:00,9
90419,22145,3,09.05.2018-17:31:00,9
90420,22145,4,05.07.2018-14:11:00,9
90421,22146,1,27.03.2018-12:13:00,10
90422,22146,15,06.04.2018-15:24:00,10
90423,22146,2,19.04.2018-10:53:00,10
90424,22146,3,23.05.2018-17:28:00,10
90425,22146,4,07.06.2018-13:12:00,10
90426,22147,1,20.08.2018-17:02:00,14
90427,22147,2,12.09.2018-16:12:00,14
90428,22147,3,27.09.2018-08:44:00,14
90429,22147,10,01.10.2018-14:02:00,14
90430,22147,4,07.12.2018-09:07:00,14
90431,22148,2,18.12.2018-08:52:00,9
90432,22148,3,04.01.2019-14:42:00,9
90433,22149,1,07.08.2018-09:38:00,15
90434,22149,2,30.10.2018-15:46:00,15
90435,22149,3,29.11.2018-18:07:00,15
90436,22149,4,10.01.2019-15:44:00,15
90437,22150,1,02.03.2018-14:41:00,11
90438,22150,2,22.03.2018-10:06:00,11
90439,22150,3,26.03.2018-15:15:00,11
90440,22150,10,27.03.2018-17:17:00,11
90441,22150,15,02.04.2018-13:26:00,11
90442,22150,4,26.04.2018-11:12:00,11
90443,22151,1,04.06.2018-10:54:00,7
90444,22151,2,07.06.2018-13:49:00,7
90445,22151,3,13.07.2018-16:56:00,7
90446,22151,4,26.07.2018-18:07:00,7
90447,22152,1,26.04.2018-15:04:00,10
90448,22152,2,30.05.2018-10:57:00,10
90449,22153,1,21.03.2018-17:25:00,10
90450,22153,3,10.04.2018-15:17:00,10
90451,22153,4,28.06.2018-14:06:00,10
90452,22154,28,11.09.2018-00:00:00,11
90453,22154,1,11.09.2018-13:12:00,11
90454,22154,21,11.09.2018-13:57:00,11
90455,22154,2,19.09.2018-07:49:00,11
90456,22154,3,12.10.2018-12:51:00,11
90457,22154,4,29.11.2018-16:15:00,11
90458,22155,1,28.06.2018-08:21:00,7
90459,22155,2,06.07.2018-17:56:00,7
90460,22155,3,16.08.2018-09:44:00,7
90461,22155,4,06.09.2018-14:08:00,7
90462,22156,1,30.10.2018-11:24:00,9
90463,22156,3,20.11.2018-09:08:00,9
90464,22156,2,20.11.2018-10:31:00,9
90465,22156,2,20.11.2018-10:32:00,9
90466,22156,2,20.11.2018-10:34:00,9
90467,22156,2,20.11.2018-10:35:00,9
90468,22156,2,20.11.2018-10:36:00,9
90469,22156,2,20.11.2018-10:43:00,9
90470,22156,2,20.11.2018-10:47:00,9
90471,22156,2,20.11.2018-10:48:00,9
90472,22156,2,20.11.2018-10:51:00,9
90473,22156,2,20.11.2018-10:56:00,9
90474,22156,2,20.11.2018-10:59:00,9
90475,22156,2,20.11.2018-11:03:00,9
90476,22156,2,20.11.2018-11:05:00,9
90477,22157,1,18.04.2018-11:25:00,7
90478,22157,2,24.04.2018-10:22:00,7
90479,22157,3,26.04.2018-15:07:00,7
90480,22157,15,27.04.2018-07:17:00,7
90481,22157,4,24.05.2018-13:34:00,7
90482,22158,1,28.08.2018-13:33:00,14
90483,22158,2,10.09.2018-10:33:00,14
90484,22158,3,25.09.2018-12:21:00,14
90485,22158,4,29.11.2018-16:15:00,14
90486,22159,1,09.11.2018-15:27:00,10
90487,22159,16,14.11.2018-14:45:00,10
90488,22160,1,02.03.2018-09:49:00,10
90489,22160,2,15.03.2018-16:44:00,10
90490,22160,4,28.06.2018-14:04:00,10
90491,22161,28,01.11.2018-00:00:00,11
90492,22161,1,01.11.2018-10:33:00,11
90493,22161,2,07.01.2019-10:54:00,11
90494,22161,2,07.01.2019-10:55:00,11
90495,22162,1,27.09.2018-12:57:00,7
90496,22162,15,27.09.2018-14:09:00,7
90497,22162,3,01.11.2018-13:32:00,7
90498,22162,4,29.11.2018-16:17:00,7
90499,22163,1,08.05.2018-09:46:00,11
90500,22163,2,01.06.2018-08:34:00,11
90501,22163,3,05.07.2018-14:16:00,11
90502,22163,4,26.07.2018-18:06:00,11
90503,22164,1,13.08.2018-14:27:00,10
90504,22164,2,23.08.2018-08:49:00,10
90505,22164,3,13.09.2018-15:35:00,10
90506,22164,4,04.10.2018-16:49:00,10
90507,22165,28,14.09.2018-00:00:00,10
90508,22165,1,17.09.2018-17:24:00,10
90509,22165,17,03.10.2018-17:08:00,10
90510,22165,2,09.10.2018-12:59:00,10
90511,22165,3,11.10.2018-17:35:00,10
90512,22165,10,21.12.2018-14:13:00,10
90513,22165,4,03.01.2019-16:10:00,10
90514,22166,16,17.04.2018-10:52:00,10
90515,22167,1,20.03.2018-11:29:00,7
90516,22167,2,23.03.2018-13:10:00,7
90517,22167,3,30.03.2018-13:28:00,7
90518,22167,4,24.05.2018-13:33:00,7
90519,22168,28,15.11.2018-00:00:00,7
90520,22168,1,15.11.2018-09:13:00,7
90521,22168,2,16.11.2018-17:32:00,7
90522,22168,3,17.12.2018-16:11:00,7
90523,22168,4,10.01.2019-15:41:00,7
90524,22169,1,08.05.2018-09:11:00,7
90525,22169,2,22.05.2018-13:01:00,7
90526,22169,2,22.05.2018-13:08:00,7
90527,22169,2,22.05.2018-13:37:00,7
90528,22169,3,15.06.2018-06:16:00,7
90529,22169,4,28.06.2018-14:04:00,7
90530,22170,1,30.08.2018-10:27:00,14
90531,22170,21,30.08.2018-11:23:00,14
90532,22170,3,17.09.2018-12:07:00,14
90533,22170,2,21.09.2018-10:28:00,14
90534,22170,10,21.09.2018-16:47:00,14
90535,22170,4,29.11.2018-16:15:00,14
90536,22171,1,21.03.2018-17:16:00,10
90537,22171,3,07.05.2018-12:31:00,10
90538,22171,4,05.07.2018-14:11:00,10
90539,22172,1,06.12.2018-14:20:00,10
90540,22172,2,14.12.2018-12:52:00,10
90541,22172,3,08.01.2019-14:08:00,10
90542,22173,1,23.11.2018-14:03:00,10
90543,22173,2,17.12.2018-10:46:00,10
90544,22173,3,19.12.2018-14:07:00,10
90545,22173,10,07.01.2019-09:52:00,10
90546,22174,1,05.06.2018-09:50:00,10
90547,22174,3,12.06.2018-14:41:00,10
90548,22174,2,18.06.2018-14:13:00,10
90549,22174,10,04.07.2018-09:54:00,10
90550,22174,4,28.09.2018-10:27:00,10
90551,22175,1,01.11.2018-11:30:00,10
90552,22175,2,19.11.2018-15:29:00,10
90553,22175,3,20.11.2018-15:35:00,10
90554,22175,4,10.01.2019-15:42:00,10
90555,22176,28,02.10.2018-00:00:00,10
90556,22176,1,03.10.2018-10:38:00,10
90557,22176,21,03.10.2018-11:03:00,10
90558,22176,2,09.10.2018-16:13:00,10
90559,22176,3,16.10.2018-13:52:00,10
90560,22176,4,10.01.2019-15:43:00,10
90561,22177,1,08.02.2018-11:46:00,10
90562,22177,2,27.02.2018-10:43:00,10
90563,22177,3,27.02.2018-13:15:00,10
90564,22177,4,05.04.2018-15:48:00,10
90565,22178,1,31.01.2018-17:11:00,9
90566,22178,3,22.02.2018-17:53:00,9
90567,22178,4,29.03.2018-15:09:00,9
90568,22179,28,31.10.2018-00:00:00,7
90569,22179,1,31.10.2018-07:55:00,7
90570,22179,15,31.10.2018-13:25:00,7
90571,22179,2,02.11.2018-09:27:00,7
90572,22179,3,10.12.2018-13:56:00,7
90573,22179,10,28.12.2018-10:10:00,7
90574,22179,4,03.01.2019-16:12:00,7
90575,22180,1,16.03.2018-15:47:00,10
90576,22180,2,06.04.2018-13:30:00,10
90577,22180,2,09.04.2018-17:05:00,10
90578,22180,2,09.04.2018-20:08:00,10
90579,22180,2,12.04.2018-16:28:00,10
90580,22181,28,06.12.2018-00:00:00,7
90581,22181,1,06.12.2018-08:44:00,7
90582,22181,2,11.12.2018-13:43:00,7
90583,22181,3,14.12.2018-13:49:00,7
90584,22181,4,17.01.2019-14:40:00,7
90585,22182,1,28.02.2018-13:03:00,10
90586,22182,21,01.03.2018-09:30:00,10
90587,22182,2,08.03.2018-12:36:00,10
90588,22182,3,10.03.2018-07:47:00,10
90589,22182,4,24.05.2018-13:34:00,10
90590,22183,1,08.01.2018-08:43:00,16
90591,22183,21,08.01.2018-15:32:00,16
90592,22183,2,22.01.2018-10:47:00,16
90593,22183,3,05.02.2018-11:31:00,16
90594,22183,10,15.02.2018-17:00:00,16
90595,22183,4,29.03.2018-15:07:00,16
90596,22184,1,27.06.2018-09:29:00,14
90597,22184,2,03.07.2018-11:18:00,14
90598,22184,3,24.07.2018-11:05:00,14
90599,22184,4,14.08.2018-13:46:00,14
90600,22185,1,28.05.2018-11:09:00,10
90601,22185,2,11.06.2018-15:52:00,10
90602,22185,3,14.06.2018-05:51:00,10
90603,22185,4,04.10.2018-16:48:00,10
90604,22186,1,02.08.2018-11:33:00,11
90605,22186,2,07.09.2018-13:14:00,11
90606,22186,3,28.09.2018-14:15:00,11
90607,22186,10,17.12.2018-09:49:00,11
90608,22186,4,03.01.2019-16:11:00,11
90609,22187,1,07.12.2018-10:53:00,7
90610,22187,3,04.01.2019-13:24:00,7
90611,22188,1,28.03.2018-08:01:00,7
90612,22188,2,03.04.2018-10:40:00,7
90613,22188,3,02.05.2018-10:49:00,7
90614,22188,4,03.05.2018-14:51:00,7
90615,22189,1,22.05.2018-07:48:00,7
90616,22189,3,25.05.2018-08:11:00,7
90617,22189,2,25.05.2018-10:16:00,7
90618,22189,4,28.06.2018-14:02:00,7
90619,22190,1,23.05.2018-13:34:00,11
90620,22190,2,08.06.2018-09:22:00,11
90621,22190,3,25.06.2018-13:11:00,11
90622,22190,4,26.07.2018-18:07:00,11
90623,22191,1,17.05.2018-10:59:00,10
90624,22191,17,31.05.2018-12:59:00,10
90625,22191,2,31.05.2018-15:54:00,10
90626,22191,3,04.06.2018-13:30:00,10
90627,22191,4,06.09.2018-14:06:00,10
90628,22192,28,08.10.2018-00:00:00,10
90629,22192,1,08.10.2018-13:22:00,10
90630,22192,17,22.10.2018-12:52:00,10
90631,22192,9,22.10.2018-12:52:00,10
90632,22192,3,03.12.2018-17:09:00,10
90633,22192,10,06.12.2018-13:19:00,10
90634,22193,1,23.01.2018-07:50:00,7
90635,22193,2,26.01.2018-07:28:00,7
90636,22193,3,30.01.2018-15:39:00,7
90637,22193,4,15.02.2018-14:51:00,7
90638,22194,1,25.05.2018-14:46:00,11
90639,22194,3,20.06.2018-15:31:00,11
90640,22194,2,20.06.2018-17:45:00,11
90641,22194,4,30.08.2018-15:38:00,11
90642,22195,1,06.06.2018-15:58:00,10
90643,22195,2,26.06.2018-13:51:00,10
90644,22196,1,24.08.2018-09:12:00,9
90645,22196,17,28.09.2018-10:51:00,9
90646,22196,15,01.10.2018-12:35:00,9
90647,22196,2,02.10.2018-08:48:00,9
90648,22196,3,23.11.2018-17:43:00,9
90649,22196,10,28.11.2018-12:19:00,9
90650,22197,1,30.05.2018-15:34:00,10
90651,22197,21,30.05.2018-16:03:00,10
90652,22197,2,05.06.2018-16:53:00,10
90653,22197,3,08.06.2018-15:48:00,10
90654,22197,4,06.09.2018-14:07:00,10
90655,22198,28,19.10.2018-00:00:00,7
90656,22198,1,19.10.2018-09:44:00,7
90657,22198,3,14.11.2018-15:46:00,7
90658,22198,4,07.12.2018-09:09:00,7
90659,22199,28,09.10.2018-00:00:00,11
90660,22199,1,10.10.2018-10:48:00,11
90661,22199,2,24.10.2018-10:45:00,11
90662,22199,3,21.11.2018-17:44:00,11
90663,22200,1,08.06.2018-14:07:00,10
90664,22200,2,26.06.2018-08:11:00,10
90665,22200,3,02.07.2018-14:48:00,10
90666,22200,4,09.08.2018-14:28:00,10
90667,22201,1,08.11.2018-10:36:00,7
90668,22201,3,28.12.2018-06:29:00,7
90669,22202,1,25.05.2018-18:35:00,10
90670,22202,2,07.06.2018-10:45:00,10
90671,22202,3,20.06.2018-14:09:00,10
90672,22202,4,26.07.2018-18:07:00,10
90673,22203,28,10.10.2018-00:00:00,10
90674,22203,1,10.10.2018-10:35:00,10
90675,22203,21,10.10.2018-13:05:00,10
90676,22203,2,16.10.2018-13:36:00,10
90677,22203,3,17.10.2018-17:05:00,10
90678,22203,10,21.12.2018-14:13:00,10
90679,22203,4,03.01.2019-16:11:00,10
90680,22204,1,13.06.2018-09:58:00,1
90681,22204,2,14.06.2018-12:24:00,1
90682,22204,3,11.07.2018-12:34:00,1
90683,22204,4,30.08.2018-15:38:00,1
90684,22205,1,15.02.2018-08:35:00,7
90685,22205,3,10.03.2018-10:51:00,7
90686,22205,4,09.05.2018-14:10:00,7
90687,22206,28,19.09.2018-00:00:00,7
90688,22206,1,19.09.2018-08:24:00,7
90689,22206,2,24.09.2018-07:27:00,7
90690,22206,3,25.09.2018-10:45:00,7
90691,22206,4,26.10.2018-11:01:00,7
90692,22207,1,23.10.2018-08:40:00,8
90693,22207,24,23.10.2018-11:35:00,8
90694,22207,3,23.10.2018-17:46:00,8
90695,22207,4,24.10.2018-14:00:00,8
90696,22208,1,04.05.2018-10:53:00,7
90697,22208,2,15.05.2018-12:08:00,7
90698,22208,3,18.05.2018-15:25:00,7
90699,22208,4,31.05.2018-12:32:00,7
90700,22209,1,23.05.2018-11:06:00,10
90701,22209,2,07.06.2018-19:14:00,10
90702,22209,3,11.06.2018-10:48:00,10
90703,22209,4,28.09.2018-10:26:00,10
90704,22210,1,01.02.2018-08:51:00,7
90705,22210,2,05.02.2018-11:12:00,7
90706,22210,3,19.03.2018-14:55:00,7
90707,22210,4,26.04.2018-11:13:00,7
90708,22211,2,03.12.2018-11:56:00,10
90709,22211,3,04.12.2018-14:12:00,10
90710,22211,10,03.01.2019-11:24:00,10
90711,22212,1,16.04.2018-16:29:00,14
90712,22212,17,02.07.2018-12:09:00,14
90713,22212,2,02.07.2018-12:26:00,14
90714,22212,3,04.07.2018-14:43:00,14
90715,22212,4,10.07.2018-13:10:00,14
90716,22213,1,22.10.2018-13:31:00,10
90717,22213,2,06.11.2018-16:27:00,10
90718,22213,3,21.11.2018-10:36:00,10
90719,22214,2,19.06.2018-16:35:00,10
90720,22214,4,28.09.2018-10:26:00,10
90721,22215,1,25.06.2018-16:25:00,10
90722,22215,24,25.06.2018-22:37:00,10
90723,22215,3,07.07.2018-08:11:00,10
90724,22215,4,04.10.2018-16:48:00,10
90725,22216,1,30.07.2018-11:00:00,11
90726,22216,2,09.08.2018-16:36:00,11
90727,22216,3,24.08.2018-12:11:00,11
90728,22216,4,28.09.2018-10:27:00,11
90729,22217,1,30.05.2018-08:53:00,7
90730,22217,2,31.05.2018-10:10:00,7
90731,22217,3,11.06.2018-16:44:00,7
90732,22217,4,28.06.2018-14:03:00,7
90733,22218,1,12.06.2018-12:02:00,10
90734,22218,2,26.06.2018-09:00:00,10
90735,22218,3,18.07.2018-08:51:00,10
90736,22218,4,09.08.2018-14:29:00,10
90737,22219,21,13.02.2018-11:09:00,10
90738,22219,2,16.02.2018-14:04:00,10
90739,22219,3,21.02.2018-05:23:00,10
90740,22219,4,24.05.2018-13:34:00,10
90741,22220,1,02.03.2018-10:45:00,10
90742,22220,21,02.03.2018-11:16:00,10
90743,22220,2,06.03.2018-13:47:00,10
90744,22220,3,17.03.2018-11:19:00,10
90745,22220,4,26.04.2018-11:13:00,10
90746,22221,21,04.01.2018-10:59:00,10
90747,22221,2,09.01.2018-14:03:00,10
90748,22221,3,10.01.2018-10:17:00,10
90749,22221,4,26.04.2018-11:13:00,10
90750,22222,1,09.03.2018-00:00:00,10
90751,22222,3,21.03.2018-12:18:00,10
90752,22222,4,24.05.2018-13:35:00,10
90753,22223,1,29.01.2018-10:24:00,10
90754,22223,2,12.02.2018-11:46:00,10
90755,22223,3,14.02.2018-14:16:00,10
90756,22223,4,26.04.2018-11:13:00,10
90757,22224,1,15.02.2018-13:15:00,10
90758,22224,21,15.02.2018-13:33:00,10
90759,22224,2,21.02.2018-16:19:00,10
90760,22224,3,24.02.2018-11:29:00,10
90761,22224,4,09.05.2018-14:10:00,10
90762,22225,1,30.03.2018-09:13:00,11
90763,22225,2,30.04.2018-13:54:00,11
90764,22225,3,02.05.2018-10:06:00,11
90765,22225,4,28.06.2018-14:03:00,11
90766,22226,1,19.07.2018-10:43:00,7
90767,22226,3,04.09.2018-15:05:00,7
90768,22226,4,28.09.2018-10:29:00,7
90769,22227,1,11.06.2018-11:47:00,10
90770,22227,15,12.06.2018-11:07:00,10
90771,22227,2,03.07.2018-15:00:00,10
90772,22227,3,23.07.2018-14:09:00,10
90773,22227,4,09.08.2018-14:28:00,10
90774,22228,28,14.09.2018-00:00:00,0
90775,22228,1,14.09.2018-07:45:00,0
90776,22228,3,19.09.2018-08:30:00,0
90777,22228,2,20.09.2018-17:39:00,0
90778,22228,4,11.10.2018-13:47:00,0
90779,22229,1,08.05.2018-18:05:00,10
90780,22229,2,21.05.2018-17:37:00,10
90781,22230,1,04.05.2018-08:35:00,7
90782,22230,2,09.05.2018-17:48:00,7
90783,22230,3,15.05.2018-12:46:00,7
90784,22230,4,31.05.2018-12:33:00,7
90785,22230,8,25.10.2018-16:49:00,7
90786,22231,28,11.09.2018-00:00:00,10
90787,22231,1,11.09.2018-09:44:00,10
90788,22231,2,06.11.2018-12:37:00,10
90789,22231,3,11.12.2018-13:26:00,10
90790,22231,10,12.12.2018-10:43:00,10
90791,22232,28,24.10.2018-00:00:00,7
90792,22232,1,24.10.2018-07:48:00,7
90793,22232,15,24.10.2018-11:00:00,7
90794,22232,2,26.10.2018-07:10:00,7
90795,22232,3,06.12.2018-15:34:00,7
90796,22232,4,07.12.2018-09:08:00,7
90797,22233,1,01.02.2018-08:09:00,7
90798,22233,2,06.02.2018-08:36:00,7
90799,22233,3,07.02.2018-12:56:00,7
90800,22233,4,22.02.2018-16:18:00,7
90801,22234,1,01.03.2018-08:30:00,7
90802,22234,2,06.03.2018-07:46:00,7
90803,22234,3,10.03.2018-08:02:00,7
90804,22234,4,26.04.2018-11:11:00,7
90805,22235,1,20.03.2018-15:59:00,10
90806,22235,2,05.04.2018-13:07:00,10
90807,22235,3,24.04.2018-17:45:00,10
90808,22235,4,21.06.2018-12:42:00,10
90809,22236,1,03.07.2018-10:41:00,13
90810,22236,2,17.07.2018-06:56:00,13
90811,22237,1,30.01.2018-11:18:00,9
90812,22237,16,30.01.2018-13:08:00,9
90813,22238,1,25.06.2018-11:50:00,7
90814,22238,2,02.07.2018-09:39:00,7
90815,22238,3,06.07.2018-16:27:00,7
90816,22238,4,19.07.2018-13:16:00,7
90817,22239,28,17.09.2018-00:00:00,10
90818,22239,1,17.09.2018-09:07:00,10
90819,22239,17,18.09.2018-11:18:00,10
90820,22239,2,11.10.2018-14:30:00,10
90821,22239,3,29.10.2018-14:11:00,10
90822,22239,4,10.01.2019-15:43:00,10
90823,22240,2,31.10.2018-10:13:00,9
90824,22240,3,23.11.2018-10:49:00,9
90825,22241,1,17.08.2018-09:03:00,7
90826,22241,3,21.08.2018-16:49:00,7
